Id,Name,Project,Score
24,projekt-detail_027,FA1304,0.0529210306
387,projekt-detail_1285,FA1204,0.0528120679
1097,projekt-detail_237,BM0702,0.052575482
1083,projekt-detail_222,TD1205,0.0525215782
325,projekt-detail_1224,IC1001,0.0515771991
1608,projekt-detail_787,IS0902,0.0515595141
1029,projekt-detail_1902,FP1302,0.0514204503
237,projekt-detail_1138,IC0906,0.0513021615
368,projekt-detail_1266,ES0802,0.0511534385
910,projekt-detail_1790,CM1403,0.0509561302
509,projekt-detail_1404,FA0806,0.0509073663
1391,projekt-detail_547,IS0605,0.0506578456
1581,projekt-detail_756,FP0804,0.0504291355
1272,projekt-detail_418,BM0804,0.0503050898
423,projekt-detail_1322,IS1304,0.050254628
30,projekt-detail_034,CM1304,0.0488634115
1027,projekt-detail_1900,IS1205,0.0484700449
1381,projekt-detail_537,TD1101,0.0482977605
1458,projekt-detail_620,TU0903,0.0479974812
458,projekt-detail_1355,ES1101,0.0477736537
1108,projekt-detail_248,IC0904,0.0476695351
1591,projekt-detail_766,TD1206,0.0474830159
1796,projekt-detail_994,CM1206,0.0472913192
26,projekt-detail_030,IS0906,0.0470506829
1131,projekt-detail_271,FA0803,0.046337899
1558,projekt-detail_732,IS0603,0.0460282235
1645,projekt-detail_833,IC0804,0.0450846066
1053,projekt-detail_1926,IC0806,0.0450167567
142,projekt-detail_1046,CM1405,0.044608168
1017,projekt-detail_1891,TU1002,0.0445767342
811,projekt-detail_1697,IS0605,0.0443555971
212,projekt-detail_1113,IS0903,0.0434827281
738,projekt-detail_1627,IS1002,0.0431204438
1502,projekt-detail_669,FA1405,0.0421332756
1169,projekt-detail_310,TU1304,0.0419678315
155,projekt-detail_1059,IS1308,0.0419255321
835,projekt-detail_171,IS0703,0.0413795881
313,projekt-detail_1213,BM1403,0.0401626273
374,projekt-detail_1272,MP1406,0.0385688948
1527,projekt-detail_698,MP0701,0.0369959227
820,projekt-detail_1706,TU1303,0.0349837685
1386,projekt-detail_542,CM1307,0.0340122592
766,projekt-detail_1654,BM1207,0.0323102399
1722,projekt-detail_913,FP1303,0.0294204426
